Vernier Format 2
pol9.txt 3/8/2022 17:43:38
Run 1
Time	Potential	Current	
T	P	C	
s	V	A	

11.38	1.401	0.0001	
11.39	1.396	0.0001	
11.40	1.391	0.0001	
11.41	1.396	0.0001	
11.42	1.406	0.0001	
11.43	1.396	-0.0002	
11.44	1.391	0.0001	
11.45	1.401	0.0001	
11.46	1.406	0.0001	
11.47	1.396	0.0001	
11.48	1.396	0.0001	
11.49	1.401	0.0001	
11.50	1.401	0.0001	
11.51	1.391	0.0001	
11.52	1.396	0.0001	
11.53	1.406	0.0001	
11.54	1.396	0.0001	
11.55	1.391	0.0001	
11.56	1.401	0.0001	
11.57	1.401	0.0001	
11.58	1.396	0.0001	
11.59	1.391	-0.0002	
11.60	1.396	0.0001	
11.61	1.406	0.0001	
11.62	1.391	-0.0002	
11.63	1.396	-0.0002	
11.64	1.401	0.0001	
11.65	1.401	0.0001	
11.66	1.391	0.0001	
11.67	1.406	0.0001	
11.68	1.406	0.0001	
11.69	1.396	-0.0002	
11.70	1.386	0.0001	
11.71	1.396	0.0001	
11.72	1.396	0.0001	
11.73	1.396	0.0001	
11.74	1.396	0.0001	
11.75	1.406	0.0001	
11.76	1.401	-0.0002	
11.77	1.396	0.0001	
11.78	1.401	0.0001	
11.79	1.411	0.0001	
11.80	1.396	0.0001	
11.81	1.391	0.0001	
11.82	1.401	0.0001	
11.83	1.406	0.0001	
11.84	1.396	0.0001	
11.85	1.391	-0.0002	
11.86	1.401	0.0001	
11.87	1.396	0.0001	
11.88	1.396	0.0001	
11.89	1.401	0.0001	
11.90	1.401	0.0001	
11.91	1.401	0.0001	
11.92	1.391	0.0001	
11.93	1.406	0.0001	
11.94	1.406	0.0001	
11.95	1.396	0.0001	
11.96	1.386	-0.0002	
11.97	1.396	0.0001	
11.98	1.396	0.0001	
11.99	1.391	0.0001	
12.00	1.396	0.0001	
12.01	1.406	0.0001	
12.02	1.401	-0.0002	
12.03	1.391	0.0001	
12.04	1.401	0.0001	
12.05	1.406	0.0001	
12.06	1.396	0.0001	
12.07	1.391	0.0001	
12.08	1.401	0.0001	
12.09	1.401	0.0001	
12.10	1.396	0.0001	
12.11	1.396	-0.0002	
12.12	1.401	0.0001	
12.13	1.401	0.0001	
12.14	1.391	0.0001	
12.15	1.396	0.0001	
12.16	1.406	0.0001	
12.17	1.396	0.0001	
12.18	1.391	0.0001	
12.19	1.401	-0.0002	
12.20	1.406	0.0001	
12.21	1.391	0.0001	
12.22	1.396	-0.0002	
12.23	1.401	0.0001	
12.24	1.401	0.0001	
12.25	1.391	0.0001	
12.26	1.401	0.0001	
12.27	1.406	0.0001	
12.28	1.396	-0.0002	
12.29	1.386	0.0001	
12.30	1.401	0.0001	
12.31	1.406	0.0001	
12.32	1.396	0.0001	
12.33	1.396	0.0001	
12.34	1.406	0.0001	
12.35	1.406	0.0001	
12.36	1.391	0.0001	
12.37	1.401	0.0001	
12.38	1.406	0.0001	
12.39	1.396	0.0001	
12.40	1.391	0.0001	
12.41	1.401	0.0001	
12.42	1.406	0.0001	
12.43	1.391	0.0001	
12.44	1.396	-0.0002	
12.45	1.406	0.0001	
12.46	1.401	0.0001	
12.47	1.391	0.0001	
12.48	1.401	0.0001	
12.49	1.406	0.0001	
12.50	1.396	0.0001	
12.51	1.386	0.0001	
12.52	1.401	0.0001	
12.53	1.406	0.0001	
12.54	1.391	0.0001	
12.55	1.396	-0.0002	
12.56	1.406	0.0001	
12.57	1.401	0.0001	
12.58	1.391	0.0001	
12.59	1.401	0.0001	
12.60	1.406	0.0001	
12.61	1.396	0.0001	
12.62	1.391	0.0001	
12.63	1.401	0.0001	
12.64	1.406	0.0001	
12.65	1.396	0.0001	
12.66	1.391	-0.0002	
12.67	1.401	0.0001	
12.68	1.401	-0.0002	
12.69	1.396	0.0001	
12.70	1.401	0.0001	
12.71	1.406	0.0001	
12.72	1.396	0.0001	
12.73	1.396	0.0001	
12.74	1.401	0.0001	
12.75	1.401	0.0001	
12.76	1.396	0.0001	
12.77	1.391	-0.0002	
12.78	1.401	-0.0002	
12.79	1.401	0.0001	
12.80	1.396	0.0001	
12.81	1.396	0.0001	
12.82	1.406	0.0001	
12.83	1.396	-0.0002	
12.84	1.391	0.0001	
12.85	1.406	0.0001	
12.86	1.406	0.0001	
12.87	1.396	0.0001	
12.88	1.391	-0.0002	
12.89	1.396	0.0001	
12.90	1.401	0.0001	
12.91	1.391	-0.0002	
12.92	1.396	-0.0002	
12.93	1.406	0.0001	
12.94	1.396	-0.0002	
12.95	1.391	0.0001	
12.96	1.401	-0.0002	
12.97	1.406	0.0001	
12.98	1.396	0.0001	
12.99	1.386	0.0001	
13.00	1.396	0.0001	
13.01	1.401	0.0001	
13.02	1.396	0.0001	
13.03	1.396	-0.0002	
13.04	1.406	0.0001	
13.05	1.396	-0.0002	
13.06	1.391	0.0001	
13.07	1.406	0.0001	
13.08	1.401	0.0001	
13.09	1.396	0.0001	
13.10	1.386	0.0001	
13.11	1.401	0.0001	
13.12	1.406	0.0001	
13.13	1.396	0.0001	
13.14	1.396	0.0001	
13.15	1.401	-0.0002	
13.16	1.401	0.0001	
13.17	1.391	0.0001	
13.18	1.406	0.0001	
13.19	1.406	0.0001	
13.20	1.396	0.0001	
13.21	1.391	0.0001	
13.22	1.401	0.0001	
13.23	1.401	0.0001	
13.24	1.396	0.0001	
13.25	1.396	-0.0002	
13.26	1.401	0.0001	
13.27	1.401	0.0001	
13.28	1.396	-0.0002	
13.29	1.406	0.0001	
13.30	1.406	0.0001	
13.31	1.396	0.0001	
13.32	1.386	0.0001	
13.33	1.401	0.0001	
13.34	1.396	0.0001	
13.35	1.396	0.0001	
13.36	1.396	-0.0002	
13.37	1.401	0.0001	
13.38	1.406	0.0001	
13.39	1.391	-0.0002	
13.40	1.406	0.0001	
13.41	1.406	0.0001	
13.42	1.396	0.0001	
13.43	1.391	0.0001	
13.44	1.401	0.0001	
13.45	1.406	0.0001	
13.46	1.396	0.0001	
13.47	1.391	0.0001	
13.48	1.401	0.0001	
13.49	1.396	0.0001	
13.50	1.396	0.0001	
13.51	1.401	0.0001	
13.52	1.406	0.0001	
13.53	1.401	0.0001	
13.54	1.391	0.0001	
13.55	1.401	0.0001	
13.56	1.401	0.0001	
13.57	1.396	0.0001	
13.58	1.396	-0.0002	
13.59	1.401	0.0001	
13.60	1.396	0.0001	
13.61	1.391	0.0001	
13.62	1.401	-0.0002	
13.63	1.406	0.0001	
13.64	1.396	0.0001	
13.65	1.391	0.0001	
13.66	1.401	0.0001	
13.67	1.406	0.0001	
13.68	1.396	0.0001	
13.69	1.396	-0.0002	
13.70	1.406	0.0001	
13.71	1.401	0.0001	
13.72	1.391	0.0001	
13.73	1.401	-0.0002	
13.74	1.406	0.0001	
13.75	1.396	-0.0002	
13.76	1.386	0.0001	
13.77	1.401	0.0001	
13.78	1.401	0.0001	
13.79	1.396	0.0001	
13.80	1.391	-0.0002	
13.81	1.406	0.0001	
13.82	1.401	-0.0002	
13.83	1.391	0.0001	
13.84	1.406	0.0001	
13.85	1.406	0.0001	
13.86	1.396	-0.0002	
13.87	1.386	0.0001	
13.88	1.396	0.0001	
13.89	1.406	0.0001	
13.90	1.396	0.0001	
13.91	1.396	-0.0002	
13.92	1.406	0.0001	
13.93	1.396	-0.0002	
13.94	1.391	0.0001	
13.95	1.401	0.0001	
13.96	1.406	0.0001	
13.97	1.396	0.0001	
13.98	1.386	0.0001	
13.99	1.401	0.0001	
14.00	1.406	0.0001	
14.01	1.396	0.0001	
14.02	1.391	-0.0002	
14.03	1.396	-0.0002	
14.04	1.396	0.0001	
14.05	1.396	0.0001	
14.06	1.401	0.0001	
14.07	1.406	-0.0002	
14.08	1.396	0.0001	
14.09	1.391	0.0001	
14.10	1.396	0.0001	
14.11	1.406	0.0001	
14.12	1.396	0.0001	
14.13	1.391	-0.0002	
14.14	1.401	-0.0002	
14.15	1.401	0.0001	
14.16	1.391	0.0001	
14.17	1.401	0.0001	
14.18	1.406	0.0001	
14.19	1.396	0.0001	
14.20	1.391	0.0001	
14.21	1.406	0.0001	
14.22	1.406	0.0001	
14.23	1.396	0.0001	
14.24	1.391	-0.0002	
14.25	1.396	0.0001	
14.26	1.396	0.0001	
14.27	1.391	0.0001	
14.28	1.401	0.0001	
14.29	1.406	0.0001	
14.30	1.401	0.0001	
14.31	1.391	0.0001	
14.32	1.401	0.0001	
14.33	1.406	0.0001	
14.34	1.396	0.0001	
14.35	1.386	0.0001	
14.36	1.401	0.0001	
14.37	1.406	0.0001	
14.38	1.391	-0.0002	
14.39	1.396	0.0001	
14.40	1.406	0.0001	
14.41	1.401	-0.0002	
14.42	1.391	0.0001	
14.43	1.401	0.0001	
14.44	1.406	0.0001	
14.45	1.396	-0.0002	
14.46	1.386	0.0001	
14.47	1.406	0.0001	
14.48	1.406	0.0001	
14.49	1.396	0.0001	
14.50	1.391	0.0001	
14.51	1.406	0.0001	
14.52	1.401	-0.0002	
14.53	1.391	0.0001	
14.54	1.401	0.0001	
14.55	1.406	0.0001	
14.56	1.396	0.0001	
14.57	1.391	0.0001	
14.58	1.401	0.0001	
14.59	1.401	0.0001	
14.60	1.391	0.0001	
14.61	1.396	-0.0002	
14.62	1.396	0.0001	
14.63	1.396	0.0001	
14.64	1.391	0.0001	
14.65	1.401	0.0001	
14.66	1.406	0.0001	
14.67	1.396	0.0001	
14.68	1.391	0.0001	
14.69	1.401	-0.0002	
14.70	1.406	0.0001	
14.71	1.396	0.0001	
14.72	1.391	-0.0002	
14.73	1.401	0.0001	
14.74	1.401	0.0001	
14.75	1.391	0.0001	
14.76	1.406	0.0001	
14.77	1.401	0.0001	
14.78	1.396	0.0001	
14.79	1.391	0.0001	
14.80	1.401	0.0001	
14.81	1.401	0.0001	
14.82	1.396	-0.0002	
14.83	1.391	-0.0002	
14.84	1.401	0.0001	
14.85	1.396	0.0001	
14.86	1.396	0.0001	
14.87	1.396	0.0001	
14.88	1.406	0.0001	
14.89	1.396	-0.0002	
14.90	1.386	0.0001	
14.91	1.396	0.0001	
14.92	1.406	0.0001	
14.93	1.396	0.0001	
14.94	1.391	-0.0002	
14.95	1.406	0.0001	
14.96	1.401	0.0001	
14.97	1.391	0.0001	
14.98	1.401	0.0001	
14.99	1.406	0.0001	
15.00	1.406	-0.0002	
15.01	1.391	0.0001	
15.02	1.401	0.0001	
15.03	1.406	-0.0002	
15.04	1.396	0.0001	
15.05	1.396	-0.0002	
15.06	1.401	0.0001	
15.07	1.406	0.0001	
15.08	1.391	0.0001	
15.09	1.401	-0.0002	
15.10	1.406	0.0001	
15.11	1.396	-0.0002	
15.12	1.391	0.0001	
15.13	1.406	0.0001	
15.14	1.406	0.0001	
15.15	1.396	-0.0002	
15.16	1.396	0.0001	
15.17	1.401	0.0001	
15.18	1.396	-0.0002	
15.19	1.391	0.0001	
15.20	1.401	0.0001	
15.21	1.406	0.0001	
15.22	1.396	0.0001	
15.23	1.391	0.0001	
15.24	1.396	0.0001	
15.25	1.401	0.0001	
15.26	1.396	0.0001	
15.27	1.391	-0.0002	
15.28	1.401	0.0001	
15.29	1.396	-0.0002	
15.30	1.396	0.0001	
15.31	1.396	0.0001	
15.32	1.406	0.0001	
15.33	1.401	-0.0002	
15.34	1.391	0.0001	
15.35	1.401	0.0001	
15.36	1.401	0.0001	
15.37	1.396	0.0001	
15.38	1.391	-0.0002	
15.39	1.406	0.0001	
15.40	1.396	0.0001	
15.41	1.396	0.0001	
15.42	1.401	0.0001	
15.43	1.406	0.0001	
15.44	1.396	-0.0002	
15.45	1.391	0.0001	
15.46	1.401	0.0001	
15.47	1.406	0.0001	
15.48	1.396	0.0001	
15.49	1.396	-0.0002	
15.50	1.401	-0.0002	
15.51	1.396	0.0001	
15.52	1.396	-0.0002	
15.53	1.401	0.0001	
15.54	1.406	0.0001	
15.55	1.401	-0.0002	
15.56	1.386	0.0001	
15.57	1.401	0.0001	
15.58	1.406	0.0001	
15.59	1.396	0.0001	
15.60	1.391	0.0001	
15.61	1.401	0.0001	
15.62	1.401	0.0001	
15.63	1.396	0.0001	
15.64	1.401	0.0001	
15.65	1.406	0.0001	
15.66	1.396	0.0001	
15.67	1.386	0.0001	
15.68	1.401	0.0001	
15.69	1.401	0.0001	
15.70	1.396	-0.0002	
15.71	1.391	0.0001	
15.72	1.401	0.0001	
15.73	1.396	0.0001	
15.74	1.391	0.0001	
15.75	1.401	-0.0002	
15.76	1.411	-0.0002	
15.77	1.396	0.0001	
15.78	1.391	0.0001	
15.79	1.401	0.0001	
15.80	1.406	0.0001	
15.81	1.396	0.0001	
15.82	1.391	-0.0002	
15.83	1.396	-0.0002	
15.84	1.401	0.0001	
15.85	1.391	0.0001	
15.86	1.401	0.0001	
15.87	1.406	0.0001	
15.88	1.401	0.0001	
15.89	1.391	0.0001	
15.90	1.401	0.0001	
15.91	1.411	0.0001	
15.92	1.396	0.0001	
15.93	1.391	-0.0002	
15.94	1.401	-0.0002	
15.95	1.406	-0.0002	
15.96	1.396	0.0001	
15.97	1.401	0.0001	
15.98	1.406	0.0001	
15.99	1.396	0.0001	
16.00	1.391	0.0001	
16.01	1.401	0.0001	
16.02	1.406	0.0001	
16.03	1.396	0.0001	
16.04	1.391	0.0001	
16.05	1.401	0.0001	
16.06	1.406	-0.0002	
16.07	1.396	0.0001	
16.08	1.396	0.0001	
16.09	1.406	-0.0002	
16.10	1.396	-0.0002	
16.11	1.391	-0.0002	
16.12	1.401	0.0001	
16.13	1.406	0.0001	
16.14	1.396	0.0001	
16.15	1.386	0.0001	
16.16	1.401	0.0001	
16.17	1.406	0.0001	
16.18	1.396	0.0001	
16.19	1.391	-0.0002	
16.20	1.401	-0.0002	
16.21	1.401	-0.0002	
16.22	1.396	0.0001	
16.23	1.396	0.0001	
16.24	1.406	0.0001	
16.25	1.396	0.0001	
16.26	1.391	0.0001	
16.27	1.401	0.0001	
16.28	1.401	0.0001	
16.29	1.396	0.0001	
16.30	1.391	0.0001	
16.31	1.406	0.0001	
16.32	1.401	-0.0002	
16.33	1.396	0.0001	
16.34	1.396	0.0001	
16.35	1.401	-0.0002	
16.36	1.401	0.0001	
16.37	1.396	0.0001	
16.38	1.396	0.0001	
16.39	1.406	0.0001	
16.40	1.401	-0.0002	
16.41	1.391	0.0001	
16.42	1.396	0.0001	
16.43	1.406	0.0001	
16.44	1.396	0.0001	
16.45	1.391	0.0001	
16.46	1.401	0.0001	
16.47	1.401	0.0001	
16.48	1.396	0.0001	
16.49	1.401	0.0001	
16.50	1.406	0.0001	
16.51	1.396	0.0001	
16.52	1.391	0.0001	
16.53	1.396	0.0001	
16.54	1.411	0.0001	
16.55	1.396	0.0001	
16.56	1.391	0.0001	
16.57	1.401	0.0001	
16.58	1.401	0.0001	
16.59	1.396	0.0001	
16.60	1.396	0.0001	
16.61	1.406	0.0001	
16.62	1.396	-0.0002	
16.63	1.386	0.0001	
16.64	1.406	0.0001	
16.65	1.406	0.0001	
16.66	1.396	0.0001	
16.67	1.386	0.0001	
16.68	1.396	0.0001	
16.69	1.406	0.0001	
16.70	1.396	0.0001	
16.71	1.396	0.0001	
16.72	1.406	0.0001	
16.73	1.401	0.0001	
16.74	1.391	0.0001	
16.75	1.401	0.0001	
16.76	1.406	0.0001	
16.77	1.396	0.0001	
16.78	1.391	0.0001	
16.79	1.401	0.0001	
16.80	1.401	0.0001	
16.81	1.396	-0.0002	
16.82	1.391	0.0001	
16.83	1.406	0.0001	
16.84	1.401	-0.0002	
16.85	1.386	0.0001	
16.86	1.401	0.0001	
16.87	1.406	0.0001	
16.88	1.396	-0.0002	
16.89	1.391	0.0001	
16.90	1.401	0.0001	
16.91	1.401	0.0001	
16.92	1.396	-0.0002	
16.93	1.391	0.0001	
16.94	1.401	0.0001	
16.95	1.401	0.0001	
16.96	1.396	0.0001	
16.97	1.396	0.0001	
16.98	1.406	0.0001	
16.99	1.401	0.0001	
17.00	1.391	0.0001	
17.01	1.401	0.0001	
17.02	1.406	0.0001	
17.03	1.396	0.0001	
17.04	1.386	0.0001	
17.05	1.401	0.0001	
17.06	1.401	0.0001	
17.07	1.396	-0.0002	
17.08	1.396	-0.0002	
17.09	1.401	-0.0002	
17.10	1.396	0.0001	
17.11	1.396	0.0001	
17.12	1.396	0.0001	
17.13	1.406	0.0001	
17.14	1.396	0.0001	
17.15	1.391	0.0001	
17.16	1.401	0.0001	
17.17	1.406	0.0001	
17.18	1.396	0.0001	
17.19	1.396	-0.0002	
17.20	1.396	0.0001	
17.21	1.401	0.0001	
17.22	1.396	0.0001	
17.23	1.396	0.0001	
17.24	1.401	0.0001	
17.25	1.401	0.0001	
17.26	1.391	0.0001	
17.27	1.396	0.0001	
17.28	1.406	0.0001	
17.29	1.396	0.0001	
17.30	1.391	-0.0002	
17.31	1.406	-0.0002	
17.32	1.401	0.0001	
17.33	1.391	0.0001	
17.34	1.396	0.0001	
17.35	1.411	0.0001	
17.36	1.401	0.0001	
17.37	1.391	0.0001	
17.38	1.396	0.0001	
17.39	1.406	0.0001	
17.40	1.396	-0.0002	
17.41	1.391	-0.0002	
17.42	1.406	0.0001	
17.43	1.396	0.0001	
17.44	1.396	0.0001	
17.45	1.396	0.0001	
17.46	1.406	-0.0002	
17.47	1.396	0.0001	
17.48	1.386	0.0001	
17.49	1.401	0.0001	
17.50	1.401	0.0001	
17.51	1.396	0.0001	
17.52	1.391	0.0001	
17.53	1.401	-0.0002	
17.54	1.406	-0.0002	
17.55	1.396	0.0001	
17.56	1.396	0.0001	
17.57	1.406	0.0001	
17.58	1.396	-0.0002	
17.59	1.391	0.0001	
17.60	1.401	0.0001	
17.61	1.406	0.0001	
17.62	1.396	-0.0002	
17.63	1.386	-0.0002	
17.64	1.406	0.0001	
17.65	1.401	0.0001	
17.66	1.396	-0.0002	
17.67	1.396	0.0001	
17.68	1.401	-0.0002	
17.69	1.396	0.0001	
17.70	1.386	0.0001	
17.71	1.406	0.0001	
17.72	1.406	0.0001	
17.73	1.396	-0.0002	
17.74	1.391	0.0001	
17.75	1.401	0.0001	
17.76	1.401	0.0001	
17.77	1.396	-0.0002	
17.78	1.396	0.0001	
17.79	1.406	0.0001	
17.80	1.396	-0.0002	
17.81	1.391	0.0001	
17.82	1.401	0.0001	
17.83	1.406	0.0001	
17.84	1.401	0.0001	
17.85	1.391	0.0001	
17.86	1.406	0.0001	
17.87	1.406	0.0001	
17.88	1.391	0.0001	
17.89	1.401	0.0001	
17.90	1.401	0.0001	
17.91	1.401	0.0001	
17.92	1.391	0.0001	
17.93	1.396	0.0001	
17.94	1.406	0.0001	
17.95	1.396	0.0001	
17.96	1.391	-0.0002	
17.97	1.401	0.0001	
17.98	1.396	0.0001	
17.99	1.391	0.0001	
18.00	1.396	0.0001	
18.01	1.406	0.0001	
18.02	1.401	0.0001	
18.03	1.391	0.0001	
18.04	1.401	0.0001	
18.05	1.406	0.0001	
18.06	1.396	0.0001	
18.07	1.391	0.0001	
18.08	1.396	0.0001	
18.09	1.401	0.0001	
18.10	1.391	0.0001	
18.11	1.396	0.0001	
18.12	1.401	0.0001	
18.13	1.396	0.0001	
18.14	1.396	0.0001	
18.15	1.396	0.0001	
18.16	1.406	0.0001	
18.17	1.396	0.0001	
18.18	1.391	0.0001	
18.19	1.396	0.0001	
18.20	1.406	0.0001	
18.21	1.396	-0.0002	
18.22	1.391	-0.0002	
18.23	1.401	0.0001	
18.24	1.396	0.0001	
18.25	1.396	0.0001	
18.26	1.401	0.0001	
18.27	1.401	0.0001	
18.28	1.396	-0.0002	
18.29	1.391	0.0001	
18.30	1.396	0.0001	
18.31	1.406	0.0001	
18.32	1.396	0.0001	
18.33	1.391	0.0001	
18.34	1.401	0.0001	
18.35	1.406	0.0001	
18.36	1.396	0.0001	
18.37	1.396	-0.0002	
18.38	1.406	0.0001	
18.39	1.396	0.0001	
18.40	1.391	0.0001	
18.41	1.401	0.0001	
18.42	1.401	0.0001	
18.43	1.396	0.0001	
18.44	1.391	-0.0002	
18.45	1.396	0.0001	
18.46	1.396	0.0001	
18.47	1.396	0.0001	
18.48	1.396	-0.0002	
18.49	1.406	-0.0002	
18.50	1.401	0.0001	
18.51	1.391	0.0001	
18.52	1.396	0.0001	
18.53	1.406	0.0001	
18.54	1.396	0.0001	
18.55	1.391	0.0001	
18.56	1.401	0.0001	
18.57	1.401	-0.0002	
18.58	1.396	-0.0002	
18.59	1.391	-0.0002	
18.60	1.401	0.0001	
18.61	1.396	0.0001	
18.62	1.391	0.0001	
18.63	1.401	0.0001	
18.64	1.411	0.0001	
18.65	1.396	0.0001	
18.66	1.391	0.0001	
18.67	1.396	0.0001	
18.68	1.406	0.0001	
18.69	1.396	0.0001	
18.70	1.391	0.0001	
18.71	1.401	0.0001	
18.72	1.401	-0.0002	
18.73	1.391	0.0001	
18.74	1.401	0.0001	
18.75	1.406	0.0001	
18.76	1.396	-0.0002	
18.77	1.386	0.0001	
18.78	1.396	0.0001	
18.79	1.401	0.0001	
18.80	1.396	0.0001	
18.81	1.391	0.0001	
18.82	1.401	0.0001	
18.83	1.401	0.0001	
18.84	1.391	0.0001	
18.85	1.396	-0.0002	
18.86	1.406	0.0001	
18.87	1.396	0.0001	
18.88	1.391	0.0001	
18.89	1.396	0.0001	
18.90	1.406	0.0001	
18.91	1.396	0.0001	
18.92	1.391	0.0001	
18.93	1.401	0.0001	
18.94	1.406	0.0001	
18.95	1.396	0.0001	
18.96	1.396	0.0001	
18.97	1.406	0.0001	
18.98	1.396	-0.0002	
18.99	1.391	0.0001	
19.00	1.401	0.0001	
19.01	1.406	0.0001	
19.02	1.396	0.0001	
19.03	1.391	0.0001	
19.04	1.406	0.0001	
19.05	1.406	-0.0002	
19.06	1.396	-0.0002	
19.07	1.391	0.0001	
19.08	1.401	0.0001	
19.09	1.401	0.0001	
19.10	1.391	0.0001	
19.11	1.401	0.0001	
19.12	1.401	0.0001	
19.13	1.401	-0.0002	
19.14	1.391	0.0001	
19.15	1.396	0.0001	
19.16	1.406	0.0001	
19.17	1.396	-0.0002	
19.18	1.391	0.0001	
19.19	1.401	0.0001	
19.20	1.401	0.0001	
19.21	1.396	-0.0002	
19.22	1.396	-0.0002	
19.23	1.406	0.0001	
19.24	1.396	0.0001	
19.25	1.391	0.0001	
19.26	1.406	0.0001	
19.27	1.406	0.0001	
19.28	1.396	0.0001	
19.29	1.391	-0.0002	
19.30	1.401	0.0001	
19.31	1.401	0.0001	
19.32	1.396	0.0001	
19.33	1.396	0.0001	
19.34	1.406	0.0001	
19.35	1.396	0.0001	
19.36	1.391	0.0001	
19.37	1.406	0.0001	
19.38	1.406	0.0001	
19.39	1.396	0.0001	
19.40	1.391	0.0001	
19.41	1.406	0.0001	
19.42	1.401	0.0001	
19.43	1.391	0.0001	
19.44	1.396	-0.0002	
19.45	1.401	0.0001	
19.46	1.401	0.0001	
19.47	1.391	0.0001	
19.48	1.396	0.0001	
19.49	1.406	0.0001	
19.50	1.396	0.0001	
19.51	1.386	0.0001	
19.52	1.401	0.0001	
19.53	1.406	0.0001	
19.54	1.396	-0.0002	
19.55	1.391	-0.0002	
19.56	1.401	0.0001	
19.57	1.401	0.0001	
19.58	1.391	0.0001	
19.59	1.396	-0.0002	
19.60	1.406	0.0001	
19.61	1.396	0.0001	
19.62	1.391	0.0001	
19.63	1.406	0.0001	
19.64	1.406	0.0001	
19.65	1.396	0.0001	
19.66	1.391	0.0001	
19.67	1.396	0.0001	
19.68	1.406	0.0001	
19.69	1.396	0.0001	
19.70	1.396	0.0001	
19.71	1.401	0.0001	
19.72	1.401	-0.0002	
19.73	1.391	0.0001	
19.74	1.396	0.0001	
19.75	1.406	0.0001	
19.76	1.396	0.0001	
19.77	1.391	0.0001	
19.78	1.401	0.0001	
19.79	1.401	0.0001	
19.80	1.396	0.0001	
19.81	1.396	-0.0002	
19.82	1.401	0.0001	
19.83	1.396	0.0001	
19.84	1.391	0.0001	
19.85	1.406	-0.0002	
19.86	1.401	0.0001	
19.87	1.396	0.0001	
19.88	1.391	0.0001	
19.89	1.401	0.0001	
19.90	1.401	0.0001	
19.91	1.396	0.0001	
19.92	1.391	-0.0002	
19.93	1.396	0.0001	
19.94	1.401	0.0001	
19.95	1.391	0.0001	
19.96	1.396	0.0001	
19.97	1.406	0.0001	
19.98	1.396	0.0001	
19.99	1.391	0.0001	
20.00	1.401	0.0001	
20.01	1.406	0.0001	
20.02	1.396	0.0001	
20.03	1.391	0.0001	
20.04	1.396	0.0001	
20.05	1.401	0.0001	
20.06	1.396	-0.0002	
20.07	1.396	0.0001	
20.08	1.406	0.0001	
20.09	1.396	0.0001	
20.10	1.391	-0.0002	
20.11	1.401	0.0001	
20.12	1.406	0.0001	
20.13	1.396	0.0001	
20.14	1.391	0.0001	
20.15	1.401	0.0001	
20.16	1.406	0.0001	
20.17	1.396	0.0001	
20.18	1.391	-0.0002	
20.19	1.396	0.0001	
20.20	1.401	0.0001	
20.21	1.391	0.0001	
20.22	1.396	0.0001	
20.23	1.406	0.0001	
20.24	1.396	0.0001	
20.25	1.391	0.0001	
20.26	1.406	0.0001	
20.27	1.401	0.0001	
20.28	1.396	-0.0002	
20.29	1.391	0.0001	
20.30	1.401	0.0001	
20.31	1.406	0.0001	
20.32	1.396	-0.0002	
20.33	1.391	0.0001	
20.34	1.401	0.0001	
20.35	1.401	0.0001	
20.36	1.391	0.0001	
20.37	1.396	0.0001	
20.38	1.406	0.0001	
20.39	1.396	0.0001	
20.40	1.391	0.0001	
20.41	1.396	0.0001	
20.42	1.406	0.0001	
20.43	1.401	0.0001	
20.44	1.391	0.0001	
20.45	1.396	0.0001	
20.46	1.406	0.0001	
20.47	1.396	0.0001	
20.48	1.391	-0.0002	
20.49	1.401	0.0001	
20.50	1.401	0.0001	
20.51	1.391	0.0001	
20.52	1.396	-0.0002	
20.53	1.406	0.0001	
20.54	1.396	0.0001	
20.55	1.391	0.0001	
20.56	1.406	0.0001	
20.57	1.406	0.0001	
20.58	1.396	0.0001	
20.59	1.391	0.0001	
20.60	1.401	0.0001	
20.61	1.401	0.0001	
20.62	1.396	-0.0002	
20.63	1.386	-0.0002	
20.64	1.406	0.0001	
20.65	1.401	0.0001	
20.66	1.391	-0.0002	
20.67	1.396	-0.0002	
20.68	1.406	0.0001	
20.69	1.401	0.0001	
20.70	1.391	0.0001	
20.71	1.401	0.0001	
20.72	1.406	0.0001	
20.73	1.396	0.0001	
20.74	1.391	0.0001	
20.75	1.401	0.0001	
20.76	1.406	0.0001	
20.77	1.396	0.0001	
20.78	1.396	-0.0002	
20.79	1.401	0.0001	
20.80	1.396	-0.0002	
20.81	1.391	-0.0002	
20.82	1.401	0.0001	
20.83	1.406	0.0001	
20.84	1.396	0.0001	
20.85	1.391	0.0001	
20.86	1.401	0.0001	
20.87	1.401	0.0001	
20.88	1.396	0.0001	
20.89	1.391	0.0001	
20.90	1.401	0.0001	
20.91	1.401	0.0001	
20.92	1.391	0.0001	
20.93	1.396	-0.0002	
20.94	1.406	0.0001	
20.95	1.396	0.0001	
20.96	1.391	0.0001	
20.97	1.401	0.0001	
20.98	1.401	0.0001	
20.99	1.396	-0.0002	
21.00	1.391	0.0001	
21.01	1.401	0.0001	
21.02	1.406	0.0001	
21.03	1.396	0.0001	
21.04	1.396	-0.0002	
21.05	1.406	0.0001	
21.06	1.396	0.0001	
21.07	1.391	0.0001	
21.08	1.396	0.0001	
21.09	1.406	0.0001	
21.10	1.396	0.0001	
21.11	1.391	0.0001	
21.12	1.401	-0.0002	
21.13	1.406	0.0001	
21.14	1.396	0.0001	
21.15	1.386	0.0001	
21.16	1.401	0.0001	
21.17	1.401	0.0001	
21.18	1.396	0.0001	
21.19	1.396	0.0001	
21.20	1.406	0.0001	
21.21	1.401	0.0001	
